개방자치단체코드,관리번호,인허가일자,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,업태구분명,좌표정보(X),좌표정보(Y)
3010000,3010000-102-2002-00020,20020517,,,,,222653002,151.28,100013,서울특별시 중구 충무로3가 33-3번지 지하1층 ,"서울특별시 중구 충무로 20 (충무로3가,지하1층)",4556,앵콜,룸살롱,199337.1865,451182.9967
3010000,3010000-102-2002-00022,20020523,,,,,222743012,81.82,100193,"서울특별시 중구 을지로3가 302-2,3,22번지 ",,,따봉노래터,룸살롱,,
3010000,3010000-102-2002-00023,20020527,,,,,222633060,98,100411,서울특별시 중구 광희동1가 187-5번지 지하1층 ,"서울특별시 중구 을지로44길 27 (광희동1가,지하1층)",4561,도원,룸살롱,200510.2867,451400.5619
3010000,3010000-102-2001-13982,20011106,,,,,22527111,98,100869,서울특별시 중구 황학동 738 지하1층 ,"서울특별시 중구 퇴계로 423-2 (황학동, 지하1층)",4576,킹덤노래타운,룸살롱,201601.7862,451508.7369
3010000,3010000-102-2001-13983,20011119,,,,,22652186,59.5,100862,서울특별시 중구 충무로4가 133-20 지상2층 ,"서울특별시 중구 충무로2길 32-6 (충무로4가,지상2층)",4557,충무,룸살롱,199465.0315,451099.7266
3010000,3010000-102-2002-00027,20020617,,,,,222692168,39.18,100411,서울특별시 중구 광희동1가 175-2번지 2층 ,"서울특별시 중구 마른내로 163 (광희동1가,2층)",4561,여명주점,룸살롱,200477.2503,451376.271
3010000,3010000-102-2002-00032,20020718,,,,,02 7717172,87.88,100814,서울특별시 중구 서소문동 89번지 (3층) ,"서울특별시 중구 서소문로 128-3 (서소문동,(3층))",4514,토마토,룸살롱,197770.9203,451225.8832
3010000,3010000-102-2002-00033,20020723,,,,,02 7736560,53.1,100842,서울특별시 중구 을지로1가 42번지 (지하1층) ,"서울특별시 중구 남대문로9길 39 (을지로1가,(지하1층))",4523,에뜨랑제노래방주점,룸살롱,198185.7683,451601.0637
3010000,3010000-102-1978-02496,19780210,,,,,02 7573034,68.03,100080,서울특별시 중구 북창동 98-0,서울특별시 중구 남대문로1길 26 (북창동),4526,직장인 노래밤,룸살롱,197945.8254,451102.6517
3010000,3010000-102-2002-00025,20020604,,,,,222851575,79,100013,서울특별시 중구 충무로3가 24-16 지하1층,"서울특별시 중구 수표로 20-1 (충무로3가,지하1층)",4555,썸,간이주점,199090.1123,451196.2118
3010000,3010000-102-1999-11924,19990501,,,,,222797989,83.23,100846,서울특별시 중구 을지로3가 296-1,서울특별시 중구 충무로 51 (을지로3가),4550,보림7080,스텐드바,199267.4789,451500.9779
3010000,3010000-102-2002-00034,20020801,,,,,222528065,49.05,100869,서울특별시 중구 황학동 632 (2층) ,"서울특별시 중구 퇴계로87길 15-12 (황학동,(2층))",4576,은하노래광장주점,룸살롱,201742.6872,451552.4014
3010000,3010000-102-2002-00035,20020813,,,,,222696788,44.8,100863,서울특별시 중구 충무로4가 15-18번지 (지상2층) ,,,오성,룸살롱,199447.9514,451139.1191
3010000,3010000-102-2002-00038,20020912,,,,,222637570,34.32,100230,서울특별시 중구 수표동 56-14번지 (지하1층) ,"서울특별시 중구 을지로9길 26 (수표동,(지하1층))",4542,낭만,간이주점,198933.3682,451641.1434
3010000,3010000-102-2002-00040,20020919,,,,,222661456,37.68,100862,서울특별시 중구 충무로4가 132-5 (지하1층) ,"서울특별시 중구 퇴계로 207 (충무로4가,(지하1층))",4557,갤럭시,룸살롱,199471.2693,451041.0343
3010000,3010000-102-2014-00002,20140226,,,,,,523.09,100180,서울특별시 중구 다동 155번지 YG빌딩 지하1층 ,"서울특별시 중구 남대문로9길 40 (다동, YG빌딩 지하1층)",4522,메디컬팀 클래식바,스텐드바,198193.5344,451650.9558
3010000,3010000-102-2001-13984,20011122,,,,,22667030,85.69,100195,서울특별시 중구 을지로5가 20-2 지하1층 ,"서울특별시 중구 을지로 211 (을지로5가,지하1층)",4546,비타민노래터,룸살롱,200071.612,451641.8571
3010000,3010000-102-2001-13985,20011126,,,,,22632775,82.5,100846,서울특별시 중구 을지로3가 334-10번지 지하1층 ,"서울특별시 중구 을지로12길 10 (을지로3가,지하1층)",4550,한강노래터,룸살롱,199143.905,451509.1502
3010000,3010000-102-1987-02498,19870116,,,,,222854500,447.74,100195,서울특별시 중구 을지로5가 133-1번지 ,서울특별시 중구 을지로38길 20 (을지로5가),4561,소피아,룸살롱,200225.9831,451511.2628
3010000,3010000-102-2007-00010,20070709,,,,,02  22644678,96.52,100282,서울특별시 중구 인현동2가 192-17 외2필지(지하1층) ,"서울특별시 중구 퇴계로41길 47 (인현동2가,외2필지(지하1층))",4556,힐링,룸살롱,199524.5309,451295.7295
3010000,3010000-102-2007-00011,20070808,,,,,02  22852489,94.78,100862,서울특별시 중구 충무로4가 134-2번지 (지상2층) ,,,디바1004,룸살롱,199466.3178,451108.7132
3010000,3010000-102-2007-00013,20071106,,,,,7797730,94.68,100170,서울특별시 중구 무교동 12-1번지 ,서울특별시 중구 무교로 24 (무교동),4521,보물섬,룸살롱,198117.5253,451757.6239
3010000,3010000-102-2008-00002,20080201,,,,,222642666,90.37,100411,서울특별시 중구 광희동1가 194-1번지 지하1층 ,"서울특별시 중구 장충단로 221 (광희동1가,지하1층)",4561,미소노래짱,룸살롱,200544.6107,451376.8531
3010000,3010000-102-2008-00003,20080310,,,,,,88.54,100846,서울특별시 중구 을지로3가 295-4 양지빌딩 ,"서울특별시 중구 충무로7길 6, 양지빌딩 지하 1층 (을지로3가)",4550,에이스,룸살롱,199243.7197,451518.1977
3010000,3010000-102-2008-00007,20080516,,,,,02  22787172,94.89,100411,서울특별시 중구 광희동1가 182-20번지 지하1층 ,"서울특별시 중구 장충단로 229-9 (광희동1가,지하1층)",4561,황진이노래터,룸살롱,200538.2033,451456.4171
3010000,3010000-102-1999-12132,19990730,,,,,02 7780832,187.34,100080,서울특별시 중구 북창동 20-3 3층 ,,,김미김미,룸살롱,197911.394,451104.0823
3010000,3010000-102-2008-00010,20080716,,,,,222774688,89.16,100300,서울특별시 중구 초동 62번지 지상2층 ,"서울특별시 중구 마른내로2길 10 (초동,지상2층)",4555,궁노래주점,룸살롱,199245.0206,451300.4269
3010000,3010000-102-2014-00001,20140207,,,,,,73.61,100013,서울특별시 중구 충무로3가 51-8 지하1층 ,"서울특별시 중구 퇴계로31길 14 (충무로3가, 지하1층)",4554,바나나,룸살롱,199258.2768,451059.1253
3010000,3010000-102-1999-12137,19990803,,,,,222754197,115.62,100411,서울특별시 중구 광희동1가 193-0번지 지하1층 ,"서울특별시 중구 장충단로 225 (광희동1가,지하1층)",4561,잘로스 클럽(ZALUUS CLUB),룸살롱,200547.6397,451402.8925
3010000,3010000-102-2001-13986,20011128,,,,,,108.16,100281,서울특별시 중구 인현동1가 15-15 지하1층,"서울특별시 중구 을지로20길 16 (인현동1가,지하1층)",4549,은하수,룸살롱,199507.4754,451488.4124
3010000,3010000-102-1999-12159,19990816,,,,,02 7773095,95,100845,서울특별시 중구 을지로2가 163-5 ,서울특별시 중구 을지로 78 (을지로2가),4538,선물,룸살롱,198740.4931,451509.1147
3010000,3010000-102-2008-00011,20080717,,,,,222669770,89.78,100013,서울특별시 중구 충무로3가 25-12 ,"서울특별시 중구 수표로6길 25, 2층 (충무로3가, 남정빌딩)",4555,좋은날,룸살롱,199205.2541,451196.6405
3010000,3010000-102-1999-12187,19990901,,,,,222674506,34.1,100310,서울특별시 중구 오장동 139-17번지 ,서울특별시 중구 마른내로 123 (오장동),4547,명동노래주점뱅크,간이주점,200087.0293,451381.6003
3010000,3010000-102-1967-02477,19671010,,,,,02 7777759,81.8,100080,서울특별시 중구 북창동 120-3번지 ,서울특별시 중구 남대문로1길 12 (북창동),4526,폭스,룸살롱,197956.4873,451034.3275
3010000,3010000-102-2004-00015,20041020,,,,,222757764,40.41,100862,서울특별시 중구 충무로4가 131-4번지 외1필지(지상2층) ,"서울특별시 중구 충무로2길 36 (충무로4가,외1필지(지상2층))",4557,개구리,간이주점,199498.2614,451106.8432
3010000,3010000-102-2008-00012,20080721,,,,,,77.59,100080,"서울특별시 중구 북창동 99-3번지 지상2,3층 ","서울특별시 중구 남대문로1길 22 (북창동,지상2,3층)",4526,벨라로사,기타,197947.6512,451086.9598
3010000,3010000-102-2009-00001,20090403,,,,,,83,100801,서울특별시 중구 남대문로5가 84-20번지 지상2층 ,"서울특별시 중구 세종대로2길 6 (남대문로5가,지상2층)",4527,필노래크럽,간이주점,197597.0473,450595.1168
3010000,3010000-102-2009-00004,20090721,,,,,222372900,99,100869,서울특별시 중구 황학동 738 지하1층 ,"서울특별시 중구 퇴계로 425-1 (황학동, 지하1층)",4576,도미솔,기타,201601.7862,451508.7369
3010000,3010000-102-1999-12212,19990913,,,,,222757628,145.88,100411,서울특별시 중구 광희동1가 182-21번지 ,서울특별시 중구 을지로44길 13 (광희동1가),4561,월드컵,룸살롱,200523.2919,451462.6255
3010000,3010000-102-1999-12223,19990917,,,,,222689519,66.61,100032,서울특별시 중구 저동2가 80-5번지 ,서울특별시 중구 수표로 51 (저동2가),4551,라이브노래주점,간이주점,199017.6547,451486.9589
3010000,3010000-102-1999-12241,19990930,,,,,222794236,54.8,100013,서울특별시 중구 충무로3가 57-5번지 ,서울특별시 중구 수표로2길 29 (충무로3가),4554,오렌지 노래클럽,룸살롱,199235.3389,451113.1481
3010000,3010000-102-1999-12277,19991016,,,,,02 7773861,68.22,100180,서울특별시 중구 다동 50-0번지 ,서울특별시 중구 다동길 17 (다동),4521,킹카노래주점,룸살롱,198191.2382,451735.1001
3010000,3010000-102-2014-00005,20140709,,,,,,74.14,100013,서울특별시 중구 충무로3가 30-19번지 2층 ,"서울특별시 중구 충무로 17 (충무로3가, 2층)",4555,놀러와노래장,룸살롱,199301.7995,451171.4689
3010000,3010000-102-2015-00001,20150410,,,,,02  34447633,78,100846,서울특별시 중구 을지로3가 342-1번지 지상2층 ,"서울특별시 중구 을지로 114-3, 2층 (을지로3가)",4550,만사형통,룸살롱,199105.2187,451530.9322
3010000,3010000-102-2015-00002,20150910,,,,,,36.52,100411,서울특별시 중구 광희동1가 175-2번지 지상3층 ,"서울특별시 중구 마른내로 163, 3층 (광희동1가)",4561,야인,노래클럽,200477.2503,451376.271
3010000,3010000-102-2000-13382,20001223,,,,,,93.09,100194,서울특별시 중구 을지로4가 316-1번지 ,서울특별시 중구 을지로20길 10-4 (을지로4가),4549,태양노래터주점,룸살롱,199500.4199,451531.4918
3010000,3010000-102-2001-13411,20010106,,,,,,84,100862,서울특별시 중구 충무로4가 149-3번지 ,서울특별시 중구 충무로2길 20 (충무로4가),4557,모델비지니스클럽,룸살롱,199420.5863,451122.4438
3010000,3010000-102-2014-00006,20141117,,,,,02  22674724,99,100013,서울특별시 중구 충무로3가 25-10 지상2층,"서울특별시 중구 수표로6길 27, 2층 (충무로3가)",4555,짱노래주점,룸살롱,199213.9431,451187.6028
3010000,3010000-102-2000-13383,20001228,,,,,3638538,48.9,100858,서울특별시 중구 중림동 69-8 지하1층,"서울특별시 중구 청파로 437-1 (중림동,지하1층)",4507,퇴근길,룸살롱,197192.8104,450712.2255
3010000,3010000-102-2001-13506,20010221,,,,,02 7958063,122.69,100080,서울특별시 중구 북창동 42-3번지 (2~3층) ,"서울특별시 중구 남대문로1길 60 (북창동,(2~3층))",4526,17프로,룸살롱,197968.205,451266.0076
3010000,3010000-102-2001-13565,20010312,,,,,222661844,96.85,100861,서울특별시 중구 충무로2가 51-1번지 ,서울특별시 중구 삼일대로4길 14 (충무로2가),4553,보스,비어(바)살롱,199046.7949,451066.0381
3010000,3010000-102-2001-13579,20010321,,,,,222693404,118,100411,서울특별시 중구 광희동1가 187-1번지 ,서울특별시 중구 을지로44길 19 (광희동1가),4561,부산항 노래짱,룸살롱,200512.2471,451433.391
3010000,3010000-102-2001-13660,20010507,,,,,222380054,82.3,100420,서울특별시 중구 무학동 11-2 지하1층 ,"서울특별시 중구 퇴계로 398 (무학동, 지하1층)",4611,라플린,룸살롱,201325.3842,451418.2186
3010000,3010000-102-2000-13204,20001014,,,,,222852882,87.28,100411,서울특별시 중구 광희동1가 187-2번지 ,서울특별시 중구 을지로44길 23 (광희동1가),4561,골드,룸살롱,200511.77,451411.7254
3010000,3010000-102-2000-12940,20000703,,,,,02 7351224,91.26,100101,서울특별시 중구 태평로1가 31-19번지 ,서울특별시 중구 무교로 17-25 (태평로1가),4520,체스,룸살롱,198035.465,451682.9081
3010000,3010000-102-2000-13054,20000814,,,,,02 7552010,73.6,100865,서울특별시 중구 태평로2가 330-2번지 ,서울특별시 중구 서소문로 136 (태평로2가),4514,국민 노래밤,룸살롱,197821.0571,451248.7754
3010000,3010000-102-2000-12561,20000210,,,,,02 7791132,110.13,100806,서울특별시 중구 남창동 169-4번지 지하1층 ,"서울특별시 중구 퇴계로 38 (남창동,지하1층)",4635,오페라노래팡주점,룸살롱,197913.8141,450584.5475
3010000,3010000-102-2000-13232,20001120,,,,,222526714,63,100823,서울특별시 중구 신당동 247-14번지 ,서울특별시 중구 퇴계로 386-1 (신당동),4611,궁,룸살롱,201204.1147,451408.5865
3010000,3010000-102-2000-12602,20000221,,,,,222652223,48.92,100846,서울특별시 중구 을지로3가 296-2번지 지하1층 ,"서울특별시 중구 충무로 49-1 (을지로3가, 지하1층)",4550,갈채,룸살롱,199269.5279,451465.0422
3010000,3010000-102-2000-12640,20000302,,,,,222796828,56.4,100230,서울특별시 중구 수표동 62-4번지 ,서울특별시 중구 청계천로 106 (수표동),4542,귀빈,룸살롱,198984.5044,451729.0974
3010000,3010000-102-2000-12712,20000330,,,,,02 7534015,99,100814,서울특별시 중구 서소문동 89-0번지 ,서울특별시 중구 서소문로 128-3 (서소문동),4514,Bugs,룸살롱,197770.9203,451225.8832
3010000,3010000-102-2000-12758,20000415,,,,,02 7528463,87.88,100080,서울특별시 중구 북창동 10-4번지 지하1층 ,"서울특별시 중구 남대문로5길 47, 지하1층 (북창동)",4526,파니노래팡,룸살롱,198044.6654,451236.6347
3010000,3010000-102-2000-12874,20000609,,,,,,95,100080,서울특별시 중구 북창동 19-6 지상 2~3층 ,"서울특별시 중구 세종대로14길 6-3 (북창동,지상 2~3층)",4526,놀이터,룸살롱,197911.0953,451167.0272
3010000,3010000-102-2005-00012,20050825,,,,,02  22772999,92.53,100862,서울특별시 중구 충무로4가 133-1 (지상2층) ,"서울특별시 중구 충무로2길 34 (충무로4가,(지상2층))",4557,천생연분,간이주점,199482.561,451107.3638
3010000,3010000-102-2000-12949,20000705,,,,,222663206,82.97,100032,서울특별시 중구 저동2가 76-6,서울특별시 중구 수표로 43 (저동2가),4551,또또와,룸살롱,199025.8253,451419.1703
3010000,3010000-102-2000-12854,20000601,,,,,02 7564693,269.36,100180,서울특별시 중구 다동 88-0 지하15호,"서울특별시 중구 남대문로 117 (다동,지하15호)",4522,멜로디후르츠,룸살롱,198367.639,451720.218
3010000,3010000-102-2000-13343,20001212,,,,,222651112,98.95,100846,서울특별시 중구 을지로3가 348-7 2층,서울특별시 중구 수표로 52-1 (을지로3가),4550,딸기노래짱,스텐드바,199046.1362,451509.6373
3010000,3010000-102-2005-00014,20050831,,,,,222742228,93.08,100411,서울특별시 중구 광희동1가 164번지 (지상2층) ,"서울특별시 중구 을지로44길 28 (광희동1가,(지상2층))",4561,팡팡노래팡,룸살롱,200477.8517,451407.8947
3010000,3010000-102-2005-00018,20051226,,,,,222630204,86.2,100013,서울특별시 중구 충무로3가 24-6번지 (지상2층) ,"서울특별시 중구 퇴계로27길 45 (충무로3가,(지상2층))",4555,큐노래클럽,간이주점,199150.0794,451207.9911
3010000,3010000-102-1989-02576,19891125,,,,,02 7521657,430.27,100080,서울특별시 중구 북창동 21-0 ,서울특별시 중구 세종대로 64 (북창동),,나이아가라,룸살롱,197913.7334,451077.0816
3010000,3010000-102-1985-02441,19850820,,,,,202340891,16.71,100869,서울특별시 중구 황학동 371-47번지 ,서울특별시 중구 퇴계로83길 22-10 (황학동),4576,장미,간이주점,201607.8078,451587.0131
3010000,3010000-102-1985-02567,19850821,,,,,222650516,86.25,100013,서울특별시 중구 충무로3가 30-14 ,서울특별시 중구 충무로 21-3 (충무로3가),4555,휘,비어(바)살롱,199282.2568,451198.8262
3010000,3010000-102-2001-13989,20011207,,,,,222752433,94.2,100411,서울특별시 중구 광희동1가 130번지 지하1층 ,"서울특별시 중구 을지로42길 11 (광희동1가,지하1층)",4561,별천지,룸살롱,200448.9723,451491.6664
